Date,Manufacturer,Category,Registrations
2022-04-22,Kia,4W,203
2022-04-23,Tata,4W,176
2022-04-23,Hero,2W,360
2022-04-23,Honda,4W,181
2022-04-23,TVS,2W,362
2022-04-23,Kia,4W,180
2022-04-23,Maruti,4W,208
2022-04-23,Bajaj,2W,339
2022-04-23,Toyota,4W,187
2022-04-23,Hyundai,4W,195
2022-04-23,Mahindra,4W,199
2022-04-24,Toyota,4W,213
2022-04-24,Mahindra,4W,195
2022-04-24,Honda,4W,198
2022-04-24,Hero,2W,341
2022-04-24,Tata,4W,183
2022-04-24,Maruti,4W,196
2022-04-24,Kia,4W,176
2022-04-25,Bajaj,2W,334
2022-04-25,Hero,2W,354
2022-04-25,Mahindra,4W,192
2022-04-25,Tata,4W,191
2022-04-25,Maruti,4W,200
2022-04-25,Hyundai,4W,182
2022-04-25,TVS,2W,364
2022-04-25,Honda,4W,186
2022-04-25,Kia,4W,201
2022-04-26,Hyundai,4W,200
2022-04-26,Honda,4W,202
2022-04-26,Hero,2W,326
2022-04-26,TVS,2W,330
2022-04-26,Kia,4W,183
2022-04-27,Hyundai,4W,185
2022-04-27,Mahindra,4W,178
2022-04-27,Tata,4W,208
2022-04-27,Toyota,4W,212
2022-04-27,Honda,4W,178
2022-04-28,Honda,4W,184
2022-04-28,Bajaj,2W,324
2022-04-28,Mahindra,4W,197
2022-04-28,TVS,2W,330
2022-04-28,Maruti,4W,198
2022-04-28,Kia,4W,194
2022-04-28,Hero,2W,338
2022-04-28,Hyundai,4W,174
2022-04-28,Toyota,4W,185
2022-04-28,Tata,4W,180
2022-04-29,Toyota,4W,184
2022-04-29,Kia,4W,208
2022-04-29,Hyundai,4W,181
2022-04-29,Mahindra,4W,187
2022-04-29,TVS,2W,333
2022-04-29,Honda,4W,175
2022-04-29,Hero,2W,332
2022-04-29,Maruti,4W,176
2022-04-29,Bajaj,2W,344
2022-04-30,Tata,4W,178
2022-04-30,Honda,4W,207
2022-04-30,Maruti,4W,210
2022-04-30,Bajaj,2W,338
2022-04-30,TVS,2W,359
2022-04-30,Kia,4W,188
2022-05-01,TVS,2W,345
2022-05-01,Hero,2W,338
2022-05-01,Maruti,4W,187
2022-05-01,Kia,4W,197
2022-05-01,Tata,4W,208
2022-05-01,Mahindra,4W,183
2022-05-01,Hyundai,4W,187
2022-05-02,Hero,2W,349
2022-05-02,Honda,4W,201
2022-05-02,Maruti,4W,200
2022-05-02,Mahindra,4W,207
2022-05-02,TVS,2W,330
2022-05-02,Bajaj,2W,338
2022-05-02,Hyundai,4W,208
2022-05-02,Tata,4W,202
2022-05-03,Honda,4W,202
2022-05-03,Hero,2W,331
2022-05-03,Tata,4W,210
2022-05-03,Toyota,4W,184
2022-05-03,Bajaj,2W,352
2022-05-03,TVS,2W,328
2022-05-04,Tata,4W,184
2022-05-04,Hyundai,4W,193
2022-05-04,Kia,4W,192
2022-05-04,Toyota,4W,193
2022-05-04,Maruti,4W,199
2022-05-05,Mahindra,4W,194
2022-05-05,Tata,4W,186
2022-05-05,Toyota,4W,196
2022-05-05,Kia,4W,197
2022-05-05,Maruti,4W,207
2022-05-06,Bajaj,2W,356
2022-05-06,Toyota,4W,180
2022-05-06,Kia,4W,203
2022-05-06,Maruti,4W,175
2022-05-06,TVS,2W,355
2022-05-06,Honda,4W,204
2022-05-06,Mahindra,4W,203
2022-05-06,Tata,4W,191
2022-05-07,Bajaj,2W,332
2022-05-07,TVS,2W,344
2022-05-07,Maruti,4W,171
2022-05-07,Hyundai,4W,204
2022-05-07,Hero,2W,326
2022-05-08,Hero,2W,343
2022-05-08,Mahindra,4W,188
2022-05-08,Bajaj,2W,323
2022-05-08,Honda,4W,195
2022-05-08,Maruti,4W,207
2022-05-08,Kia,4W,201
2022-05-08,Toyota,4W,208
2022-05-08,TVS,2W,355
2022-05-08,Tata,4W,209
2022-05-09,Bajaj,2W,322
2022-05-09,Kia,4W,181
2022-05-09,Toyota,4W,170
2022-05-09,Hyundai,4W,173
2022-05-09,Hero,2W,345
2022-05-09,Honda,4W,200
2022-05-09,TVS,2W,339
2022-05-09,Tata,4W,176
2022-05-09,Mahindra,4W,206
2022-05-10,Maruti,4W,191
2022-05-10,Honda,4W,170
2022-05-10,Hero,2W,356
2022-05-10,Bajaj,2W,335
2022-05-10,TVS,2W,353
2022-05-10,Hyundai,4W,202
2022-05-11,Bajaj,2W,348
2022-05-11,Tata,4W,183
2022-05-11,Kia,4W,197
2022-05-11,Maruti,4W,183
2022-05-11,Honda,4W,179
2022-05-11,Hyundai,4W,184
2022-05-11,TVS,2W,333
2022-05-11,Toyota,4W,179
2022-05-11,Hero,2W,325
2022-05-11,Mahindra,4W,187
2022-05-12,Hyundai,4W,197
2022-05-12,Bajaj,2W,338
2022-05-12,Maruti,4W,187
2022-05-12,TVS,2W,323
2022-05-12,Mahindra,4W,189
2022-05-12,Kia,4W,185
2022-05-12,Toyota,4W,175
2022-05-13,Bajaj,2W,318
2022-05-13,Honda,4W,187
2022-05-13,Tata,4W,168
2022-05-13,Maruti,4W,193
2022-05-13,Hero,2W,325
2022-05-14,Maruti,4W,201
2022-05-14,Kia,4W,188
2022-05-14,TVS,2W,331
2022-05-14,Hero,2W,338
2022-05-14,Bajaj,2W,353
2022-05-15,Bajaj,2W,345
2022-05-15,Mahindra,4W,179
2022-05-15,Honda,4W,171
2022-05-15,Tata,4W,168
2022-05-15,Kia,4W,181
2022-05-15,Hero,2W,322
2022-05-15,Toyota,4W,179
2022-05-15,Hyundai,4W,174
2022-05-16,Maruti,4W,174
2022-05-16,Toyota,4W,189
2022-05-16,Mahindra,4W,166
2022-05-16,Kia,4W,189
2022-05-16,Honda,4W,197
2022-05-16,Hero,2W,350
2022-05-16,Bajaj,2W,345
2022-05-16,TVS,2W,328
2022-05-16,Hyundai,4W,165
2022-05-17,Honda,4W,172
2022-05-17,Hyundai,4W,185
2022-05-17,Bajaj,2W,348
2022-05-17,Kia,4W,168
2022-05-17,TVS,2W,339
2022-05-17,Maruti,4W,179
2022-05-17,Hero,2W,318
2022-05-17,Tata,4W,176
2022-05-17,Mahindra,4W,196
2022-05-17,Toyota,4W,196
2022-05-18,Maruti,4W,186
2022-05-18,Honda,4W,182
2022-05-18,Bajaj,2W,344
2022-05-18,Tata,4W,168
2022-05-18,Hero,2W,332
2022-05-18,Toyota,4W,197
2022-05-18,TVS,2W,323
2022-05-18,Kia,4W,188
2022-05-19,TVS,2W,341
2022-05-19,Mahindra,4W,170
2022-05-19,Kia,4W,179
2022-05-19,Toyota,4W,179
2022-05-19,Bajaj,2W,346
2022-05-19,Tata,4W,167
2022-05-20,Tata,4W,199
2022-05-20,TVS,2W,347
2022-05-20,Hyundai,4W,169
2022-05-20,Bajaj,2W,339
2022-05-20,Toyota,4W,190
2022-05-20,Mahindra,4W,184
2022-05-20,Kia,4W,176
2022-05-20,Maruti,4W,169
2022-05-21,Mahindra,4W,176
2022-05-21,Bajaj,2W,332
2022-05-21,Hero,2W,321
2022-05-21,Maruti,4W,184
2022-05-21,Tata,4W,200
2022-05-21,Hyundai,4W,166
2022-05-21,Honda,4W,162
2022-05-21,TVS,2W,324
2022-05-21,Kia,4W,182
2022-05-22,Honda,4W,172
2022-05-22,Tata,4W,182
2022-05-22,Maruti,4W,187
2022-05-22,Mahindra,4W,165
2022-05-22,Toyota,4W,195
2022-05-22,Hero,2W,329
2022-05-23,TVS,2W,327
2022-05-23,Tata,4W,169
2022-05-23,Maruti,4W,161
2022-05-23,Honda,4W,162
2022-05-23,Hero,2W,339
2022-05-23,Hyundai,4W,193
2022-05-23,Toyota,4W,170
2022-05-24,Maruti,4W,167
2022-05-24,Bajaj,2W,324
2022-05-24,Toyota,4W,176
2022-05-24,Honda,4W,182
2022-05-24,Hyundai,4W,183
2022-05-24,Tata,4W,178
2022-05-25,Hyundai,4W,183
2022-05-25,Bajaj,2W,344
2022-05-25,Mahindra,4W,183
2022-05-25,Toyota,4W,176
2022-05-25,Tata,4W,164
2022-05-25,TVS,2W,329
2022-05-25,Hero,2W,330
2022-05-25,Kia,4W,199
2022-05-25,Honda,4W,190
2022-05-26,Maruti,4W,163
2022-05-26,Hyundai,4W,163
2022-05-26,Kia,4W,188
2022-05-26,Toyota,4W,190
2022-05-26,Bajaj,2W,316
2022-05-26,Hero,2W,318
2022-05-26,Tata,4W,196
2022-05-26,Honda,4W,190
2022-05-26,TVS,2W,336
2022-05-26,Mahindra,4W,175
2022-05-27,Kia,4W,171
2022-05-27,Toyota,4W,182
2022-05-27,Hero,2W,317
2022-05-27,Mahindra,4W,178
2022-05-27,Maruti,4W,193
2022-05-28,Maruti,4W,171
2022-05-28,TVS,2W,323
2022-05-28,Tata,4W,196
2022-05-28,Bajaj,2W,324
2022-05-28,Mahindra,4W,165
2022-05-28,Honda,4W,181
2022-05-28,Kia,4W,196
2022-05-28,Toyota,4W,170
2022-05-29,Kia,4W,177
2022-05-29,Hero,2W,341
2022-05-29,Tata,4W,188
2022-05-29,Maruti,4W,186
2022-05-29,Honda,4W,195
2022-05-29,Mahindra,4W,168
2022-05-29,Toyota,4W,174
2022-05-29,Hyundai,4W,177
2022-05-30,Maruti,4W,180
2022-05-30,TVS,2W,327
2022-05-30,Hyundai,4W,183
2022-05-30,Honda,4W,184
2022-05-30,Tata,4W,168
2022-05-30,Mahindra,4W,173
2022-05-30,Bajaj,2W,307
2022-05-30,Toyota,4W,184
2022-05-30,Hero,2W,326
2022-05-31,TVS,2W,307
2022-05-31,Toyota,4W,173
2022-05-31,Hero,2W,327
2022-05-31,Maruti,4W,183
2022-05-31,Bajaj,2W,334
2022-05-31,Kia,4W,193
2022-05-31,Mahindra,4W,179
2022-05-31,Honda,4W,191
2022-06-01,Honda,4W,188
2022-06-01,Hyundai,4W,179
2022-06-01,Toyota,4W,164
2022-06-01,Bajaj,2W,325
2022-06-01,Tata,4W,193
2022-06-01,Kia,4W,181
2022-06-02,Toyota,4W,179
2022-06-02,Tata,4W,165
2022-06-02,TVS,2W,320
2022-06-02,Honda,4W,167
2022-06-02,Mahindra,4W,167
2022-06-02,Maruti,4W,187
2022-06-02,Kia,4W,173
2022-06-03,Hero,2W,306
2022-06-03,Maruti,4W,172
2022-06-03,Bajaj,2W,312
2022-06-03,Mahindra,4W,176
2022-06-03,Hyundai,4W,187
2022-06-03,Kia,4W,178
2022-06-03,TVS,2W,339
2022-06-04,Maruti,4W,171
2022-06-04,Tata,4W,168
2022-06-04,Mahindra,4W,158
2022-06-04,Bajaj,2W,305
2022-06-04,Hyundai,4W,180
2022-06-04,TVS,2W,315
2022-06-04,Honda,4W,154
2022-06-04,Hero,2W,325
2022-06-04,Toyota,4W,188
2022-06-04,Kia,4W,167
2022-06-05,Maruti,4W,170
2022-06-05,Kia,4W,170
2022-06-05,Hero,2W,323
2022-06-05,Tata,4W,175
2022-06-05,TVS,2W,313
2022-06-05,Hyundai,4W,181
2022-06-06,TVS,2W,333
2022-06-06,Maruti,4W,168
2022-06-06,Hyundai,4W,178
2022-06-06,Hero,2W,311
2022-06-06,Bajaj,2W,333
2022-06-06,Tata,4W,167
2022-06-07,Hyundai,4W,175
2022-06-07,Maruti,4W,165
2022-06-07,Kia,4W,154
2022-06-07,Toyota,4W,159
2022-06-07,Bajaj,2W,302
2022-06-07,Tata,4W,162
2022-06-07,Honda,4W,179
2022-06-07,Hero,2W,305
2022-06-07,TVS,2W,316
2022-06-07,Mahindra,4W,168
2022-06-08,Bajaj,2W,303
2022-06-08,Hyundai,4W,184
2022-06-08,Toyota,4W,154
2022-06-08,Maruti,4W,174
2022-06-08,Mahindra,4W,152
2022-06-08,Honda,4W,187
2022-06-09,Kia,4W,178
2022-06-09,TVS,2W,317
2022-06-09,Toyota,4W,171
2022-06-09,Hyundai,4W,172
2022-06-09,Honda,4W,183
2022-06-09,Mahindra,4W,168
2022-06-10,Maruti,4W,163
2022-06-10,Bajaj,2W,328
2022-06-10,Kia,4W,172
2022-06-10,Hyundai,4W,160
2022-06-10,TVS,2W,303
2022-06-10,Tata,4W,156
2022-06-10,Honda,4W,183
2022-06-10,Mahindra,4W,167
2022-06-10,Toyota,4W,165
2022-06-10,Hero,2W,318
2022-06-11,Bajaj,2W,320
2022-06-11,Kia,4W,161
2022-06-11,Hero,2W,303
2022-06-11,Mahindra,4W,167
2022-06-11,TVS,2W,322
2022-06-11,Toyota,4W,160
2022-06-11,Honda,4W,183
2022-06-11,Tata,4W,167
2022-06-12,Hero,2W,316
2022-06-12,Toyota,4W,157
2022-06-12,Mahindra,4W,178
2022-06-12,Bajaj,2W,299
2022-06-12,Maruti,4W,152
2022-06-12,TVS,2W,317
2022-06-13,Honda,4W,183
2022-06-13,TVS,2W,316
2022-06-13,Tata,4W,161
2022-06-13,Toyota,4W,178
2022-06-13,Mahindra,4W,150
2022-06-14,Hero,2W,295
2022-06-14,Tata,4W,153
2022-06-14,Mahindra,4W,177
2022-06-14,Honda,4W,159
2022-06-14,TVS,2W,332
2022-06-14,Kia,4W,165
2022-06-14,Bajaj,2W,305
2022-06-14,Maruti,4W,167
2022-06-14,Hyundai,4W,183
2022-06-14,Toyota,4W,181
2022-06-15,Honda,4W,147
2022-06-15,Toyota,4W,165
2022-06-15,Hyundai,4W,158
2022-06-15,Mahindra,4W,183
2022-06-15,Kia,4W,164
2022-06-15,Maruti,4W,158
2022-06-15,Bajaj,2W,315
2022-06-15,Hero,2W,321
2022-06-16,Honda,4W,145
2022-06-16,Kia,4W,150
2022-06-16,Toyota,4W,175
2022-06-16,Tata,4W,177
2022-06-16,Maruti,4W,148
2022-06-16,TVS,2W,331
2022-06-16,Mahindra,4W,165
2022-06-16,Hyundai,4W,167
2022-06-16,Hero,2W,311
2022-06-16,Bajaj,2W,297
2022-06-17,Hyundai,4W,149
2022-06-17,Tata,4W,150
2022-06-17,Kia,4W,156
2022-06-17,Toyota,4W,181
2022-06-17,Maruti,4W,159
2022-06-17,Honda,4W,161
2022-06-17,Mahindra,4W,147
2022-06-18,Mahindra,4W,180
2022-06-18,Maruti,4W,178
2022-06-18,TVS,2W,323
2022-06-18,Toyota,4W,168
2022-06-18,Bajaj,2W,291
2022-06-18,Kia,4W,148
2022-06-18,Tata,4W,177
2022-06-18,Hero,2W,322
2022-06-19,TVS,2W,300
2022-06-19,Hyundai,4W,155
2022-06-19,Maruti,4W,140
2022-06-19,Bajaj,2W,310
2022-06-19,Tata,4W,169
2022-06-19,Honda,4W,152
2022-06-19,Hero,2W,323
2022-06-19,Toyota,4W,143
2022-06-20,Mahindra,4W,163
2022-06-20,Hyundai,4W,158
2022-06-20,TVS,2W,322
2022-06-20,Bajaj,2W,314
2022-06-20,Maruti,4W,143
2022-06-20,Kia,4W,173
2022-06-20,Tata,4W,166
2022-06-20,Hero,2W,317
2022-06-21,Hero,2W,289
2022-06-21,Honda,4W,146
2022-06-21,Maruti,4W,158
2022-06-21,Kia,4W,161
2022-06-21,TVS,2W,321
2022-06-22,Hero,2W,321
2022-06-22,Honda,4W,155
2022-06-22,TVS,2W,298
2022-06-22,Bajaj,2W,310
2022-06-22,Maruti,4W,159
2022-06-22,Toyota,4W,154
2022-06-22,Hyundai,4W,142
2022-06-22,Mahindra,4W,148
2022-06-22,Kia,4W,167
2022-06-22,Tata,4W,152
2022-06-23,Honda,4W,142
2022-06-23,Bajaj,2W,295
2022-06-23,Hero,2W,306
2022-06-23,TVS,2W,287
2022-06-23,Toyota,4W,144
2022-06-23,Hyundai,4W,159
2022-06-23,Kia,4W,139
2022-06-24,Hyundai,4W,149
2022-06-24,Hero,2W,321
2022-06-24,Mahindra,4W,147
2022-06-24,Maruti,4W,152
2022-06-24,Tata,4W,174
2022-06-24,Kia,4W,144
2022-06-24,Toyota,4W,170
2022-06-24,Honda,4W,148
2022-06-25,Bajaj,2W,322
2022-06-25,Mahindra,4W,148
2022-06-25,Hyundai,4W,170
2022-06-25,Kia,4W,142
2022-06-25,Hero,2W,319
2022-06-25,Honda,4W,153
2022-06-26,TVS,2W,286
2022-06-26,Kia,4W,152
2022-06-26,Honda,4W,142
2022-06-26,Tata,4W,161
2022-06-26,Hero,2W,303
2022-06-26,Hyundai,4W,140
2022-06-26,Toyota,4W,147
2022-06-26,Bajaj,2W,292
2022-06-26,Maruti,4W,152
2022-06-26,Mahindra,4W,147
2022-06-27,Tata,4W,157
2022-06-27,Hyundai,4W,146
2022-06-27,TVS,2W,293
2022-06-27,Bajaj,2W,317
2022-06-27,Honda,4W,146
2022-06-27,Toyota,4W,162
2022-06-27,Maruti,4W,136
2022-06-27,Hero,2W,286
2022-06-27,Mahindra,4W,160
2022-06-27,Kia,4W,140
2022-06-28,TVS,2W,317
2022-06-28,Tata,4W,143
2022-06-28,Hyundai,4W,153
2022-06-28,Mahindra,4W,153
2022-06-28,Hero,2W,287
2022-06-28,Kia,4W,152
2022-06-29,Hyundai,4W,165
2022-06-29,Mahindra,4W,155
2022-06-29,TVS,2W,313
2022-06-29,Toyota,4W,132
2022-06-29,Honda,4W,139
2022-06-29,Bajaj,2W,304
2022-06-29,Hero,2W,321
2022-06-29,Kia,4W,143
2022-06-29,Maruti,4W,143
2022-06-30,Maruti,4W,159
2022-06-30,Honda,4W,134
2022-06-30,Hero,2W,287
2022-06-30,TVS,2W,308
2022-06-30,Toyota,4W,158
2022-06-30,Kia,4W,134
2022-06-30,Mahindra,4W,152
2022-06-30,Hyundai,4W,142
2022-06-30,Tata,4W,133
2022-06-30,Bajaj,2W,302
2022-07-01,Kia,4W,135
2022-07-01,Bajaj,2W,301
2022-07-01,Honda,4W,154
2022-07-01,Mahindra,4W,147
2022-07-01,Toyota,4W,146
2022-07-01,Maruti,4W,141
2022-07-01,Tata,4W,135
2022-07-01,TVS,2W,305
2022-07-02,Honda,4W,164
2022-07-02,Bajaj,2W,319
2022-07-02,TVS,2W,293
2022-07-02,Kia,4W,164
2022-07-02,Toyota,4W,149
2022-07-02,Maruti,4W,142
2022-07-02,Hyundai,4W,167
2022-07-03,Toyota,4W,137
2022-07-03,Kia,4W,152
2022-07-03,Bajaj,2W,315
2022-07-03,Hyundai,4W,145
2022-07-03,TVS,2W,302
2022-07-04,Mahindra,4W,140
2022-07-04,Hero,2W,278
2022-07-04,Toyota,4W,167
2022-07-04,Hyundai,4W,146
2022-07-04,TVS,2W,289
2022-07-04,Kia,4W,135
2022-07-04,Maruti,4W,135
2022-07-04,Bajaj,2W,289
2022-07-04,Honda,4W,160
2022-07-05,Hero,2W,306
2022-07-05,Toyota,4W,149
2022-07-05,Bajaj,2W,296
2022-07-05,Tata,4W,144
2022-07-05,Maruti,4W,144
2022-07-05,Kia,4W,128
2022-07-05,Hyundai,4W,130
2022-07-05,Mahindra,4W,156
2022-07-05,Honda,4W,159
2022-07-06,Hero,2W,291
2022-07-06,TVS,2W,315
2022-07-06,Bajaj,2W,278
2022-07-06,Maruti,4W,155
2022-07-06,Toyota,4W,136
2022-07-06,Mahindra,4W,128
2022-07-06,Honda,4W,137
2022-07-06,Tata,4W,139
2022-07-07,Kia,4W,127
2022-07-07,Hero,2W,304
2022-07-07,TVS,2W,313
2022-07-07,Bajaj,2W,278
2022-07-07,Mahindra,4W,141
2022-07-07,Honda,4W,155
2022-07-08,Hyundai,4W,139
2022-07-08,Honda,4W,150
2022-07-08,Kia,4W,161
2022-07-08,TVS,2W,295
2022-07-08,Hero,2W,305
2022-07-08,Tata,4W,149
2022-07-09,Hero,2W,282
2022-07-09,Bajaj,2W,311
2022-07-09,Maruti,4W,153
2022-07-09,Honda,4W,157
2022-07-09,Mahindra,4W,155
2022-07-10,Mahindra,4W,158
2022-07-10,Kia,4W,155
2022-07-10,Maruti,4W,146
2022-07-10,Toyota,4W,161
2022-07-10,Hyundai,4W,156
2022-07-10,TVS,2W,300
2022-07-10,Hero,2W,309
2022-07-11,Toyota,4W,139
2022-07-11,TVS,2W,299
2022-07-11,Hyundai,4W,156
2022-07-11,Honda,4W,152
2022-07-11,Tata,4W,148
2022-07-11,Mahindra,4W,132
2022-07-11,Bajaj,2W,309
2022-07-11,Maruti,4W,126
2022-07-12,Tata,4W,126
2022-07-12,Hyundai,4W,151
2022-07-12,Kia,4W,145
2022-07-12,Honda,4W,124
2022-07-12,Bajaj,2W,282
2022-07-12,Maruti,4W,125
2022-07-13,Mahindra,4W,157
2022-07-13,Hero,2W,307
2022-07-13,Maruti,4W,157
2022-07-13,Honda,4W,155
2022-07-13,Kia,4W,143
2022-07-13,Bajaj,2W,276
2022-07-14,Hero,2W,286
2022-07-14,Mahindra,4W,151
2022-07-14,TVS,2W,291
2022-07-14,Toyota,4W,123
2022-07-14,Tata,4W,124
2022-07-14,Honda,4W,156
2022-07-14,Kia,4W,132
2022-07-14,Maruti,4W,153
2022-07-15,Maruti,4W,139
2022-07-15,Bajaj,2W,289
2022-07-15,Mahindra,4W,129
2022-07-15,Hyundai,4W,157
2022-07-15,TVS,2W,272
2022-07-15,Hero,2W,269
2022-07-15,Honda,4W,146
2022-07-15,Tata,4W,142
2022-07-15,Kia,4W,153
2022-07-16,Toyota,4W,139
2022-07-16,Honda,4W,141
2022-07-16,TVS,2W,286
2022-07-16,Bajaj,2W,304
2022-07-16,Hero,2W,306
2022-07-16,Maruti,4W,138
2022-07-16,Kia,4W,125
2022-07-16,Tata,4W,145
2022-07-16,Mahindra,4W,122
2022-07-17,Maruti,4W,128
2022-07-17,Bajaj,2W,287
2022-07-17,Hero,2W,277
2022-07-17,Hyundai,4W,155
2022-07-17,TVS,2W,294
2022-07-18,Tata,4W,134
2022-07-18,Honda,4W,141
2022-07-18,Kia,4W,147
2022-07-18,Bajaj,2W,271
2022-07-18,Hyundai,4W,151
2022-07-18,Toyota,4W,153
2022-07-18,TVS,2W,276
2022-07-18,Mahindra,4W,148
2022-07-18,Hero,2W,289
2022-07-19,Honda,4W,143
2022-07-19,Mahindra,4W,119
2022-07-19,Toyota,4W,122
2022-07-19,Hero,2W,300
2022-07-19,Kia,4W,124
2022-07-19,TVS,2W,273
2022-07-19,Maruti,4W,132
2022-07-20,Hyundai,4W,145
2022-07-20,Mahindra,4W,130
2022-07-20,Bajaj,2W,296
2022-07-20,Kia,4W,136
2022-07-20,Honda,4W,143
2022-07-21,TVS,2W,287
2022-07-21,Maruti,4W,148
2022-07-21,Honda,4W,143
2022-07-21,Mahindra,4W,143
2022-07-21,Kia,4W,148
2022-07-21,Bajaj,2W,282
2022-07-21,Hero,2W,271
2022-07-21,Hyundai,4W,139
2022-07-21,Toyota,4W,153
2022-07-21,Tata,4W,120
2022-07-22,Hyundai,4W,125
2022-07-22,TVS,2W,302
2022-07-22,Bajaj,2W,270
2022-07-22,Toyota,4W,117
2022-07-22,Kia,4W,121
2022-07-22,Hero,2W,263
2022-07-22,Mahindra,4W,148
2022-07-22,Maruti,4W,147
2022-07-22,Tata,4W,114
2022-07-22,Honda,4W,152
2022-07-23,Maruti,4W,124
2022-07-23,TVS,2W,293
2022-07-23,Bajaj,2W,295
2022-07-23,Kia,4W,130
2022-07-23,Tata,4W,149
2022-07-24,Bajaj,2W,263
2022-07-24,Tata,4W,113
2022-07-24,Toyota,4W,137
2022-07-24,Kia,4W,124
2022-07-24,Mahindra,4W,142
2022-07-24,TVS,2W,295
2022-07-25,Hyundai,4W,111
2022-07-25,Mahindra,4W,127
2022-07-25,Maruti,4W,140
2022-07-25,Bajaj,2W,273
2022-07-25,Kia,4W,131
2022-07-25,Tata,4W,129
2022-07-25,TVS,2W,279
2022-07-26,Hero,2W,279
2022-07-26,Tata,4W,141
2022-07-26,Mahindra,4W,123
2022-07-26,Kia,4W,137
2022-07-26,Hyundai,4W,133
2022-07-27,Tata,4W,119
2022-07-27,Maruti,4W,120
2022-07-27,Toyota,4W,123
2022-07-27,Kia,4W,139
2022-07-27,Bajaj,2W,287
2022-07-27,TVS,2W,284
2022-07-27,Hyundai,4W,126
2022-07-27,Hero,2W,290
2022-07-27,Honda,4W,130
2022-07-27,Mahindra,4W,146
2022-07-28,Tata,4W,136
2022-07-28,Bajaj,2W,285
2022-07-28,TVS,2W,268
2022-07-28,Mahindra,4W,108
2022-07-28,Kia,4W,126
2022-07-29,Hero,2W,269
2022-07-29,Honda,4W,144
2022-07-29,Maruti,4W,124
2022-07-29,Toyota,4W,130
2022-07-29,Kia,4W,133
2022-07-30,Toyota,4W,143
2022-07-30,Mahindra,4W,139
2022-07-30,Tata,4W,130
2022-07-30,TVS,2W,267
2022-07-30,Kia,4W,123
2022-07-30,Hyundai,4W,110
2022-07-30,Honda,4W,131
2022-07-30,Hero,2W,286
2022-07-30,Bajaj,2W,265
2022-07-31,Hero,2W,294
2022-07-31,Toyota,4W,133
2022-07-31,Honda,4W,140
2022-07-31,Maruti,4W,123
2022-07-31,Hyundai,4W,119
2022-07-31,Kia,4W,140
2022-07-31,TVS,2W,262
2022-07-31,Bajaj,2W,268
2022-07-31,Tata,4W,123
2022-08-01,Kia,4W,140
2022-08-01,Toyota,4W,127
2022-08-01,TVS,2W,288
2022-08-01,Bajaj,2W,263
2022-08-01,Tata,4W,128
2022-08-01,Honda,4W,112
2022-08-01,Maruti,4W,111
2022-08-01,Hero,2W,290
2022-08-01,Hyundai,4W,122
2022-08-02,Tata,4W,139
2022-08-02,Hyundai,4W,117
2022-08-02,Bajaj,2W,264
2022-08-02,Hero,2W,264
2022-08-02,Maruti,4W,117
2022-08-02,Honda,4W,141
2022-08-02,TVS,2W,292
2022-08-03,Honda,4W,141
2022-08-03,Hero,2W,270
2022-08-03,Kia,4W,115
2022-08-03,Bajaj,2W,277
2022-08-03,Tata,4W,132
2022-08-03,Hyundai,4W,128
2022-08-04,Kia,4W,129
2022-08-04,Tata,4W,132
2022-08-04,Hyundai,4W,136
2022-08-04,Bajaj,2W,289
2022-08-04,Hero,2W,258
2022-08-04,Honda,4W,109
2022-08-04,Mahindra,4W,134
2022-08-04,Maruti,4W,134
2022-08-05,Toyota,4W,138
2022-08-05,Kia,4W,115
2022-08-05,Tata,4W,109
2022-08-05,Hero,2W,288
2022-08-05,TVS,2W,261
2022-08-05,Mahindra,4W,134
2022-08-05,Hyundai,4W,113
2022-08-05,Honda,4W,110
2022-08-05,Maruti,4W,135
2022-08-06,Hyundai,4W,130
2022-08-06,Maruti,4W,135
2022-08-06,Honda,4W,135
2022-08-06,Bajaj,2W,279
2022-08-06,Mahindra,4W,114
2022-08-07,Toyota,4W,132
2022-08-07,TVS,2W,278
2022-08-07,Tata,4W,122
2022-08-07,Hero,2W,267
2022-08-07,Bajaj,2W,276
2022-08-07,Kia,4W,107
2022-08-07,Maruti,4W,126
2022-08-07,Hyundai,4W,125
2022-08-08,Hyundai,4W,137
2022-08-08,Toyota,4W,123
2022-08-08,Maruti,4W,130
2022-08-08,Bajaj,2W,275
2022-08-08,TVS,2W,254
2022-08-08,Honda,4W,119
2022-08-09,Honda,4W,120
2022-08-09,Mahindra,4W,104
2022-08-09,Kia,4W,105
2022-08-09,TVS,2W,287
2022-08-09,Tata,4W,121
2022-08-09,Hyundai,4W,117
2022-08-09,Maruti,4W,113
2022-08-09,Toyota,4W,109
2022-08-10,Hyundai,4W,109
2022-08-10,Bajaj,2W,261
2022-08-10,Maruti,4W,109
2022-08-10,Honda,4W,129
2022-08-10,TVS,2W,276
2022-08-10,Hero,2W,254
2022-08-10,Mahindra,4W,114
2022-08-10,Kia,4W,102
2022-08-10,Toyota,4W,133
2022-08-10,Tata,4W,124
2022-08-11,Hero,2W,276
2022-08-11,Toyota,4W,131
2022-08-11,Mahindra,4W,114
2022-08-11,TVS,2W,263
2022-08-11,Honda,4W,99
2022-08-11,Tata,4W,131
2022-08-11,Hyundai,4W,105
2022-08-11,Maruti,4W,110
2022-08-11,Kia,4W,105
